Date,Gold_Ret,VIX_diff,Rate_diff,War_Dummy,Interaction,Event
2026-03-03,-0.0359591903930027,2.1299991607666016,0.008000373840332031,1,2.1299991607666016,US-MiddleEast
2026-03-04,0.0025030895869677847,-2.4200000762939453,0.023999691009521484,1,-2.4200000762939453,US-MiddleEast
2026-03-05,-0.01078021153640931,2.6000003814697266,0.06599998474121094,1,2.6000003814697266,US-MiddleEast
2026-03-06,0.015825837818907902,5.739999771118164,-0.013000011444091797,1,5.739999771118164,US-MiddleEast
2026-03-09,-0.010666682586894306,-3.989999771118164,0.0030002593994140625,1,-3.989999771118164,US-MiddleEast
2026-03-10,0.02678146977213648,-0.5699996948242188,0.0,1,-0.5699996948242188,US-MiddleEast
2026-03-11,-0.01198431063117268,-0.7000007629394531,0.07200002670288086,1,-0.7000007629394531,US-MiddleEast
2026-03-12,-0.010035890037833716,3.0600013732910156,0.06499958038330078,1,3.0600013732910156,US-MiddleEast
2026-03-13,-0.012450581437074204,-0.10000038146972656,0.012000083923339844,1,-0.10000038146972656,US-MiddleEast
2026-03-16,-0.011645978438057513,-3.6800003051757812,-0.06500005722045898,1,-3.6800003051757812,US-MiddleEast
2026-03-17,0.0014007005791852262,-1.1399993896484375,-0.017999649047851562,1,-1.1399993896484375,US-MiddleEast
2026-03-18,-0.022466059027850406,2.719999313354492,0.05699968338012695,1,2.719999313354492,US-MiddleEast
2026-03-19,-0.0609633251253208,-1.0300006866455078,0.02200031280517578,1,-1.0300006866455078,US-MiddleEast
2026-03-20,-0.006607801222592188,2.720001220703125,0.1099996566772461,1,2.720001220703125,US-MiddleEast
2026-03-23,-0.037064759654085296,-0.6300010681152344,-0.05699968338012695,1,-0.6300010681152344,US-MiddleEast
2026-03-24,-0.001090554444362892,0.8000011444091797,0.05800008773803711,1,0.8000011444091797,US-MiddleEast
2026-03-25,0.03363784006254085,-1.6200008392333984,-0.06400012969970703,1,-1.6200008392333984,US-MiddleEast
2026-03-26,-0.03906243403134702,2.1100006103515625,0.08799982070922852,1,2.1100006103515625,US-MiddleEast
2026-03-27,0.026277237882447974,3.6099987030029297,0.024000167846679688,1,3.6099987030029297,US-MiddleEast
2026-03-30,0.007540510335148854,-0.4399986267089844,-0.09800004959106445,1,-0.4399986267089844,US-MiddleEast
2026-03-31,0.026512431127413087,-5.3600006103515625,-0.031000137329101562,1,-5.3600006103515625,US-MiddleEast
2026-04-01,0.02875884107881785,-0.7099990844726562,0.007999897003173828,1,-0.7099990844726562,US-MiddleEast
2026-04-02,-0.02792007119110018,-0.6700000762939453,-0.005999565124511719,1,-0.6700000762939453,US-MiddleEast
2026-04-06,0.0011387268075569185,0.2999992370605469,0.021999835968017578,1,0.2999992370605469,US-MiddleEast
2026-04-07,6.448275631096513e-05,1.6100006103515625,0.007999897003173828,1,1.6100006103515625,US-MiddleEast
2026-04-08,0.01964639155775591,-4.739999771118164,-0.05200004577636719,1,-4.739999771118164,US-MiddleEast
2026-04-09,0.00895028757749345,-1.5500011444091797,0.0020003318786621094,1,-1.5500011444091797,US-MiddleEast
2026-04-10,-0.006342909169258469,-0.26000022888183594,0.023999691009521484,1,-0.26000022888183594,US-MiddleEast
2026-04-13,-0.004103411668917365,-0.10999870300292969,-0.019999980926513672,1,-0.10999870300292969,US-MiddleEast
2026-04-14,0.017267418703531354,-0.7600002288818359,-0.0409998893737793,1,-0.7600002288818359,US-MiddleEast
2026-04-15,-0.005194816877104023,-0.1900005340576172,0.026000022888183594,1,-0.1900005340576172,US-MiddleEast
2026-04-16,-0.003046322343529432,-0.22999954223632812,0.026999950408935547,1,-0.22999954223632812,US-MiddleEast
2026-04-17,0.014974913312609497,-0.46000099182128906,-0.06300020217895508,1,-0.46000099182128906,US-MiddleEast
2026-04-20,-0.010554515098820284,1.3900012969970703,0.004000186920166016,1,1.3900012969970703,US-MiddleEast
2026-04-21,-0.022767989342933774,0.6299991607666016,0.04199981689453125,1,0.6299991607666016,US-MiddleEast
2026-04-22,0.007231599660169754,-0.5799999237060547,0.0020003318786621094,1,-0.5799999237060547,US-MiddleEast
2026-04-23,-0.00580655654933497,0.3899993896484375,0.028999805450439453,1,0.3899993896484375,US-MiddleEast
2026-04-24,0.003648880135128687,-0.6000003814697266,-0.013000011444091797,1,-0.6000003814697266,US-MiddleEast
2026-04-27,-0.00998122799658474,-0.6899986267089844,0.026000022888183594,1,-0.6899986267089844,US-MiddleEast
2026-04-28,-0.01810793161911003,-0.1900005340576172,0.018000125885009766,1,-0.1900005340576172,US-MiddleEast
2026-04-29,-0.010134994038567446,0.9799995422363281,0.06400012969970703,1,0.9799995422363281,US-MiddleEast
2026-04-30,0.015175128715866765,-1.9200000762939453,-0.028000354766845703,1,-1.9200000762939453,US-MiddleEast
2026-05-01,0.0032883457515008366,0.10000038146972656,-0.012000083923339844,1,0.10000038146972656,US-MiddleEast
2026-05-04,-0.024133880243911433,1.3000011444091797,0.06800031661987305,1,1.3000011444091797,US-MiddleEast
2026-05-05,0.007999735337601302,-0.9100017547607422,-0.03000020980834961,1,-0.9100017547607422,US-MiddleEast
2026-05-06,0.027302885994594444,0.010000228881835938,-0.059999942779541016,1,0.010000228881835938,US-MiddleEast
2026-05-07,0.0038159234729661404,-0.3099994659423828,0.03600025177001953,1,-0.3099994659423828,US-MiddleEast
2026-05-08,0.00437360801983576,0.1100006103515625,-0.028000354766845703,1,0.1100006103515625,US-MiddleEast
